Cell_ID,User_ID,Channel_ID,Cell_Type,Carrier_Frequency_GHz,Bandwidth_MHz,Modulation_Scheme,Transmission_Power_dBm,Interference_Level_dB,Power_Consumption_Watt,Achieved_Throughput_Mbps,Energy_Efficiency_Mbps_Watt,Network_Latency_ms,Packet_Loss_Ratio,Signal_to_Noise_Ratio_dB,Resource_Utilization,User_Traffic_Demand_Mbps,QoS_Satisfaction,User_Mobility_kmh,Handover_Count,Optimized_Power_dBm,Reward_Score,Success_Rate,Optimized_Action,Location_X,Location_Y,Location_Tag
9,1479,2,Pico,46.22262046,100,64-QAM,16.66278493,-86.51557084,38.10474889,724.3131864,19.00847552,4.170390108,0.09533286,20.10913236,77.99883704,475.3810549,92.68720267,27.029876,1,15.95505993,0.303338561,85.66437859,Maintain_Power,689.6,706.0,stadium
24,1313,3,Femto,54.57273386,200,256-QAM,32.25548252,-50.76002214,21.01784496,515.6594497,24.53436357,9.429624228,0.069527818,12.14136414,62.14697134,263.9432274,71.24295973,15.50927153,4,29.76362269,0.924464969,90.55013692,Reduce_Power,746.9,839.8,stadium
1,1499,2,Macro,82.1143542,80,256-QAM,11.85574545,-96.41100083,5.303131266,945.4448006,178.2804825,43.67135323,0.073062617,-7.140201712,57.97651411,151.40391,96.92114285,97.21005398,8,10.78807908,0.800075959,85.79561039,Maintain_Power,500.0,80.0,residential
44,1720,3,Macro,42.53887485,200,16-QAM,11.5280074,-77.65223566,5.308952011,887.9003641,167.2458825,49.12801576,0.032930034,-7.534394469,54.2486341,73.35562615,95.71040033,82.81095004,6,10.03993869,0.326566974,95.10807414,Maintain_Power,410.0,500.4,downtown
8,1354,6,Micro,87.7522972,400,256-QAM,30.80825783,-68.95059226,29.2154008,117.3417175,4.016433604,44.08149251,0.058603856,24.68631034,82.08936654,412.8074998,78.25137106,74.56334511,6,27.78536003,0.351990342,81.37479654,Reduce_Power,751.2,623.6,residential
24,1484,3,Micro,52.56709688,400,256-QAM,26.70159055,-69.21938738,29.81686534,628.1534704,21.06705259,48.51385311,0.031659999,0.48597861,87.67069913,304.3462681,72.40418831,33.40308853,2,23.70640128,0.517816961,90.75330047,Reduce_Power,746.9,839.8,stadium
11,1210,8,Micro,64.44491703,20,QPSK,22.53302635,-63.06208051,30.00737446,542.7230964,18.08632398,36.80953327,0.090166575,4.488429331,92.88825949,327.3928156,82.09521193,48.25270875,2,18.17399888,0.099593164,82.76176124,Reduce_Power,501.3,780.0,residential
17,1703,6,Macro,95.58899705,80,QPSK,27.26105221,-63.77923368,37.47888796,778.709034,20.77727159,8.825569491,0.013251398,-1.264144311,79.77064164,431.1340283,96.24707726,17.67188668,1,26.43815029,0.690118284,85.87921235,Maintain_Power,230.3,424.7,residential
8,1043,7,Femto,75.77542789,40,256-QAM,32.05743718,-60.34286474,46.45712281,307.7602527,6.624608545,28.5953522,0.06320245,17.95523829,67.71180371,224.7523771,84.47238361,90.52974749,8,29.57042825,0.609146334,73.41222449,Reduce_Power,751.2,623.6,residential
35,1540,1,Micro,73.06591258,100,256-QAM,13.10414118,-88.28562953,49.55765935,18.03449591,0.363909356,36.84820741,0.073084484,5.443945013,73.52070667,187.2136622,78.44729544,1.807408131,3,10.10997961,0.318705795,94.94434191,Reduce_Power,520.4,587.7,downtown
35,1570,3,Femto,78.0821873,400,QPSK,26.59859248,-81.47467533,36.54800396,193.5456051,5.295654594,26.15967691,0.069849011,8.253017279,81.80752785,382.340825,76.95296996,0.345593774,8,21.94624486,0.638046062,79.59823819,Reduce_Power,520.4,587.7,downtown
33,1582,3,Micro,93.77646175,100,QPSK,34.73250499,-80.8983442,28.12994229,218.8311781,7.779297087,28.17869447,0.025731667,16.97855233,85.65012513,152.1239963,80.65104874,62.51502028,3,32.1503883,0.098243776,79.03616183,Reduce_Power,556.4,570.1,downtown
5,1091,2,Femto,42.8870419,80,QPSK,20.87287512,-52.20801695,11.34476592,298.502208,26.31188779,29.72331466,0.048603173,14.92257862,82.24206049,167.3232904,99.81847805,41.30799695,7,19.1695654,0.952051349,72.66300193,Maintain_Power,768.9,422.1,residential
42,1264,7,Femto,70.60633164,40,16-QAM,32.89053963,-79.53440715,22.28788307,376.6889198,16.90106317,23.87547553,0.066334683,20.97376332,98.09520796,193.6401618,96.35272861,17.26124601,0,31.42984611,0.066971701,85.19178825,Maintain_Power,100.6,629.8,residential
39,1894,9,Macro,54.42993293,400,16-QAM,35.36262517,-88.90653946,30.76054996,709.489246,23.06490772,15.23883486,0.093094313,19.95281574,87.51044206,428.8972118,86.41127469,86.76537322,0,34.28212962,0.328839206,82.53718947,Maintain_Power,444.2,570.6,downtown
41,1219,4,Femto,24.90100228,20,QPSK,34.62787575,-68.38277868,49.99138165,83.50242622,1.670336435,32.2142318,0.049965999,7.595780203,87.53105421,390.6621397,94.25242642,111.8489558,5,29.8160372,0.970533322,72.96813153,Reduce_Power,419.1,539.4,downtown
28,1901,5,Pico,33.52286813,100,QPSK,29.51069206,-78.63665426,10.71417305,491.6818029,45.89078416,3.621911399,0.030050882,-2.325810235,90.99027729,149.2518495,79.48814422,33.68069185,5,26.49600046,0.398354781,92.54716996,Reduce_Power,657.2,564.6,residential
7,1924,3,Macro,48.69938404,80,QPSK,31.52033555,-87.49599684,40.6884412,503.6572446,12.37838633,9.375435088,0.038652093,-1.07121215,73.01891956,76.08811891,88.45632612,72.31938373,6,30.00271912,0.885601371,71.99234122,Maintain_Power,778.9,524.5,residential
9,1441,9,Micro,66.93999781,100,16-QAM,33.63025542,-64.24322628,49.95230892,619.7110877,12.40605492,46.33781536,0.054131903,18.26952689,63.19732658,199.4326246,96.18252849,89.38248832,6,29.90468849,0.150899348,74.35108576,Reduce_Power,689.6,706.0,stadium
8,1400,4,Macro,90.99208303,40,16-QAM,32.01127928,-90.40373567,41.23810773,317.4419827,7.697782468,24.95199637,0.097635881,0.45158148,90.81194841,314.1531143,81.03058995,73.89653623,9,30.56490472,0.066737019,83.82093214,Maintain_Power,751.2,623.6,residential
12,1399,5,Pico,84.12467298,20,256-QAM,23.55040487,-68.33229797,39.52148718,267.1910066,6.760651626,41.26250676,0.062833161,7.618180772,73.20900124,339.742246,94.01189995,45.9565211,2,21.03121618,0.108172273,80.73268092,Reduce_Power,899.4,370.2,residential
34,1726,1,Pico,66.0533591,40,64-QAM,14.77362829,-78.47346451,16.64065117,489.0460616,29.3886373,36.60049389,0.015473616,-5.683775665,80.35879856,104.2129089,88.42968553,66.67479881,8,14.64374693,0.972052505,78.26545318,Maintain_Power,435.4,657.2,residential
33,1990,2,Femto,29.61415176,400,256-QAM,19.291918,-84.04164178,5.151312822,663.011909,128.7073668,16.71474365,0.084314409,-5.109642672,71.4795708,128.4539415,88.46075768,86.95202749,8,15.05906641,0.088776893,86.91781556,Reduce_Power,556.4,570.1,downtown
48,1898,9,Pico,45.72887807,200,64-QAM,16.21739687,-52.70088663,15.16941896,54.14615058,3.569428118,40.37880409,0.01814472,-0.002096192,69.80292053,465.4001034,71.23289142,113.1832238,2,11.43463695,0.651736775,85.72870536,Reduce_Power,479.6,412.3,downtown
23,1788,2,Pico,51.86985724,40,64-QAM,20.84332463,-83.77962461,40.54100518,300.6460232,7.415850246,5.474799563,0.00387462,-6.606672346,83.56302437,195.6046084,96.97781875,92.68180386,6,16.51454794,0.440599544,82.97243845,Reduce_Power,519.6,412.2,downtown
24,1575,5,Pico,71.25050608,40,64-QAM,24.67993241,-82.62463129,9.827653935,789.4372118,80.32814515,43.87393446,0.010020995,0.982416399,83.26718916,160.5006045,93.28432457,37.80885189,3,23.8243638,0.86079733,93.28541167,Maintain_Power,746.9,839.8,stadium
37,1857,8,Pico,28.93419535,100,256-QAM,38.77140015,-56.46808179,18.32532687,489.3476466,26.7033516,34.34744007,0.078612177,12.72770504,65.45120809,349.3765697,71.09415429,80.61960565,5,34.64504332,0.294312632,84.94492768,Reduce_Power,343.1,565.5,residential
35,1803,3,Micro,64.29471014,40,16-QAM,38.78388385,-93.54783186,30.31273719,952.3075454,31.41608556,46.42654353,0.090189568,19.7907512,59.44924534,236.5991589,88.32238841,109.9468723,5,37.0488486,0.028912287,99.36387973,Maintain_Power,520.4,587.7,downtown
44,1489,6,Micro,92.51130779,80,16-QAM,33.08765563,-94.59656252,31.09146352,868.866312,27.94549415,44.88000961,0.026820325,-8.691891785,56.56621792,127.1669622,92.37705649,62.27739653,4,28.40624719,0.748600138,94.05435593,Reduce_Power,410.0,500.4,downtown
40,1484,4,Macro,77.61288487,400,16-QAM,39.40420865,-85.8646108,29.43449107,350.5055289,11.90798672,19.63283974,0.049810977,14.02467131,55.68893138,207.6020917,93.85366661,11.47082176,5,37.90881917,0.588758393,73.19348114,Maintain_Power,342.8,435.4,residential
22,1756,7,Femto,84.5778373,100,16-QAM,39.94047447,-70.41820384,49.13975729,729.0082855,14.83540672,42.98479357,0.059722302,4.527458027,90.88499021,76.3766619,72.65643353,76.94070065,6,39.49347052,0.434503078,78.21916598,Maintain_Power,564.6,342.8,residential
27,1469,3,Micro,75.80734928,100,256-QAM,36.55770243,-80.78499199,5.552851804,281.5654013,50.70644981,28.58778753,0.041869042,-0.934348075,64.30748167,143.3840318,89.19822188,72.59674141,1,32.29310004,0.323015998,86.07631377,Reduce_Power,580.9,460.6,downtown
35,1573,6,Pico,39.70077253,200,QPSK,12.3851075,-69.57227596,26.94193295,183.543525,6.812559636,8.698601502,0.006532402,-8.725689532,83.92709579,212.1389615,76.98927756,16.13190491,6,11.80187486,0.899436833,84.06665077,Maintain_Power,520.4,587.7,downtown
1,1937,9,Femto,32.39677033,400,64-QAM,22.7813231,-92.01246845,27.69892791,882.2101628,31.84997504,41.64799231,0.005665274,3.037488503,64.3712243,261.4069714,83.54313088,28.74761236,6,20.07414769,0.121799624,71.40945372,Reduce_Power,500.0,80.0,residential
35,1843,1,Micro,87.04129115,80,16-QAM,26.02359943,-86.92745756,18.19949599,356.7467872,19.60201466,45.48806817,0.044034936,21.58712799,83.33782508,372.1203904,85.79364525,80.63033465,6,24.14385995,0.141354666,85.84451438,Maintain_Power,520.4,587.7,downtown
37,1681,3,Macro,76.85833714,400,16-QAM,13.72247757,-71.74188331,28.6282074,211.3838622,7.38376173,5.142813175,0.079786765,11.20091602,99.20704432,195.5470778,70.82032906,116.8387629,9,9.938206451,0.014828954,88.16069292,Reduce_Power,343.1,565.5,residential
47,1444,2,Pico,67.70467847,40,256-QAM,34.25891882,-89.14253989,35.29759284,965.3267347,27.34823134,46.59708936,0.008462974,21.02577854,53.29784205,275.1238052,78.98619631,20.85364218,4,30.5144211,0.072563602,83.90097322,Reduce_Power,100.6,370.2,residential
14,1268,8,Femto,38.38549774,200,64-QAM,14.46050245,-78.85976848,35.27401584,40.71851823,1.15434881,30.46198057,0.020567571,6.494231865,82.68779938,475.7481179,93.92327404,73.69019727,2,10.57981493,0.857282052,95.98401015,Reduce_Power,312.4,707.8,residential
3,1266,7,Micro,69.85421736,80,16-QAM,21.49986326,-71.36760615,8.953563908,373.2303562,41.68511668,2.268973355,0.026976787,23.73017065,64.12913268,410.0665644,95.27048739,56.86206403,4,21.18345261,0.793649773,86.69769282,Maintain_Power,646.3,261.2,residential
1,1053,2,Femto,26.38045568,200,QPSK,12.0673654,-51.31745489,41.11069913,48.03371525,1.168399377,27.54793693,0.055912602,-3.985823997,54.14466772,122.3193684,79.90031778,40.76157613,0,7.775488692,0.10242167,93.59368584,Reduce_Power,500.0,80.0,residential
5,1527,6,Micro,33.03177421,400,16-QAM,25.73779264,-96.00566711,46.88194235,509.059294,10.85832345,40.04070268,0.004319603,22.80134692,53.94879971,110.6742493,83.2539226,109.7045037,4,23.40614384,0.779815335,87.60470837,Reduce_Power,768.9,422.1,residential
26,1519,3,Macro,47.70365139,20,64-QAM,27.91124341,-76.97930107,10.56253361,407.1636669,38.54791682,27.12589091,0.086004281,9.040011454,68.58320438,333.0347667,94.93584569,112.4694333,2,26.81532245,0.641049394,97.27922277,Maintain_Power,555.8,429.4,downtown
14,1615,8,Pico,57.72410908,400,QPSK,32.0553055,-80.18645196,23.74881286,723.4621834,30.46308831,35.65506644,0.04707267,19.84014691,77.03056248,299.6883177,76.0236507,19.5981822,6,30.56082643,0.387485095,76.42563838,Maintain_Power,312.4,707.8,residential
39,1058,3,Macro,33.16290168,40,256-QAM,20.18384466,-58.78793753,28.02876025,954.4941438,34.05409784,44.09955386,0.048523251,-0.383114506,82.36470112,275.7021152,91.92925918,84.75792487,3,15.6701331,0.084204618,94.95040993,Reduce_Power,444.2,570.6,downtown
27,1824,9,Pico,33.11545397,200,QPSK,27.71594499,-54.98514405,11.06697602,524.4919508,47.39252618,43.618314,0.032651901,9.446280289,78.3763815,81.31453658,82.21963883,92.88577764,5,27.68597929,0.602351718,83.43972167,Maintain_Power,580.9,460.6,downtown
9,1039,1,Pico,79.1679182,20,64-QAM,32.02442019,-54.64934157,27.65228226,292.5455817,10.57943713,9.764625979,0.02120026,19.31169114,94.89776402,184.4957361,99.61311754,110.7913229,5,28.01580965,0.839675779,90.92725867,Reduce_Power,689.6,706.0,stadium
15,1236,5,Femto,67.2986749,40,64-QAM,32.86105447,-81.24303435,14.30864765,873.4538824,61.04377604,21.92937123,0.03636691,9.350208398,57.67670468,380.8884154,88.0534412,8.776375743,3,28.24140656,0.420709495,86.98318371,Reduce_Power,250.0,626.0,residential
15,1954,3,Micro,64.56439054,200,QPSK,19.04925539,-84.76724266,47.09124308,608.4943829,12.92160374,6.447088228,0.091340021,8.324085284,91.4503283,363.1760964,74.44219724,111.8301215,0,17.79898191,0.424387619,73.26563208,Maintain_Power,250.0,626.0,residential
26,1385,6,Macro,58.38502163,200,16-QAM,12.03111791,-77.54313748,25.18116538,557.9497008,22.15742172,30.15979304,0.009423083,22.42644474,76.41136377,86.76103648,75.15593744,29.5629901,2,7.921105306,0.826683111,83.09760182,Reduce_Power,555.8,429.4,downtown
42,1605,2,Macro,98.21727608,400,64-QAM,11.12858433,-82.8006847,49.77055631,196.688915,3.95191313,47.78161081,0.006072859,-3.506039172,93.02818466,216.2956421,70.81919488,102.9853909,2,10.32313464,0.21059329,90.21635497,Maintain_Power,100.6,629.8,residential
13,1733,9,Macro,27.7848215,200,QPSK,33.04180854,-64.05745097,7.093001672,50.18559834,7.075368181,9.910501676,0.011445141,9.004067433,71.33316692,224.1431873,91.44482783,99.38422361,5,32.96068246,0.172468598,96.95211709,Maintain_Power,400.1,761.6,residential
32,1715,6,Femto,37.72766539,200,64-QAM,21.56316752,-89.32144757,10.7411335,466.7908954,43.45825285,20.77788783,0.077697753,22.89498332,74.09000998,256.7480053,83.2999813,95.23320537,9,18.54029586,0.69558014,76.55377983,Reduce_Power,581.3,538.7,downtown
39,1649,7,Femto,73.21058956,100,16-QAM,14.01827988,-67.0657958,24.94448602,532.7664577,21.3580852,47.7473132,0.004841645,23.81013949,71.11586789,233.2734412,70.32906502,35.25088363,7,10.787266,0.656464951,80.65546887,Reduce_Power,444.2,570.6,downtown
49,1299,5,Femto,34.36378969,200,16-QAM,15.53466807,-53.65062334,44.34616782,135.8227877,3.062785227,37.75579309,0.033316524,-5.269062079,54.823294,253.3492479,73.04261573,91.16727183,1,14.78395653,0.912126367,80.81823513,Maintain_Power,253.1,160.2,hospital
32,1394,9,Pico,68.79295129,400,QPSK,32.98451424,-86.00432152,29.98516057,68.80266271,2.294557088,4.487304474,0.042485904,24.00611657,57.25029401,407.5065068,78.68260526,31.4181675,5,30.42217652,0.334253282,85.73089522,Reduce_Power,581.3,538.7,downtown
4,1206,1,Macro,67.14985314,100,256-QAM,27.96706002,-66.15546917,37.95544493,223.9195463,5.899536857,21.99236276,0.05071111,-9.51386377,75.8764824,197.7864941,82.72352049,37.17139887,6,26.03960174,0.202000975,95.89015797,Maintain_Power,722.6,330.2,factory
30,1335,5,Pico,97.79639396,100,256-QAM,25.04209498,-92.82194392,24.06034208,72.46733225,3.011899499,49.40640035,0.000319925,24.22235085,76.66044841,278.252513,98.15339256,98.05913918,2,24.66080429,0.428829616,81.86578226,Maintain_Power,500.0,920.0,residential
37,1592,6,Macro,91.13737302,20,16-QAM,28.69022757,-93.9308029,6.823041613,65.57688418,9.611092515,23.20888733,0.048676533,0.590733053,73.38990835,305.3496351,86.23877025,70.11887697,0,26.15151615,0.383790303,74.40424328,Reduce_Power,343.1,565.5,residential
23,1729,7,Macro,95.86205413,40,256-QAM,14.12498662,-94.2177761,34.15156513,449.7245671,13.16849068,31.84066909,0.019492436,13.12674387,50.64225156,471.4409983,96.82706739,36.164441,1,11.19930371,0.938094897,85.19662007,Reduce_Power,519.6,412.2,downtown
39,1513,4,Micro,32.63378008,100,16-QAM,19.57126729,-93.07359151,33.53006557,812.1417435,24.22129899,35.34785835,0.0097877,-9.614827874,75.27887027,329.094446,77.51590588,83.94801613,4,18.485407,0.91760637,71.1300478,Maintain_Power,444.2,570.6,downtown
45,1177,1,Macro,89.97928123,80,256-QAM,21.22190552,-89.19175648,8.214261447,667.3483454,81.24264728,33.5326381,0.053329628,19.25970764,56.68623542,69.68818985,79.96697797,102.9137572,0,17.52300732,0.428149625,80.33370358,Reduce_Power,418.7,461.3,downtown
15,1395,8,Femto,33.81089029,100,16-QAM,19.43493308,-71.85847522,12.68966612,682.6195207,53.79333975,26.41720449,0.07441492,7.262461595,78.31867187,293.3165425,96.42399442,66.91085658,3,19.07192586,0.412495155,85.42696622,Maintain_Power,250.0,626.0,residential
43,1370,4,Femto,72.10284557,80,64-QAM,35.93248936,-61.65071757,26.42701095,269.8121981,10.20971303,7.506988687,0.093474954,23.83200408,64.41367263,332.6498702,84.74085212,26.24319216,5,33.17751345,0.444992788,85.53045098,Reduce_Power,434.5,343.1,residential
29,1857,3,Femto,78.72594021,20,QPSK,27.44263434,-93.65714881,25.09869145,20.99314309,0.836423809,35.71232814,0.09126595,12.22080009,99.57491315,9.70331597,87.70483823,69.56984006,0,25.92568327,0.730895508,94.58558198,Maintain_Power,590.0,499.6,downtown
36,1790,7,Micro,36.22486586,80,QPSK,31.87964222,-56.49925297,38.85878752,456.1401254,11.73840345,46.73306576,0.039899663,23.38627251,67.96242651,42.27642134,87.22534017,70.26973132,5,29.69927685,0.550060091,94.03359646,Reduce_Power,253.1,839.8,residential
13,1657,2,Micro,72.08211257,20,256-QAM,17.1011827,-57.86418578,22.43359116,383.3529104,17.08834344,47.14313572,0.070405775,14.46658475,91.04034546,14.40405707,89.36127001,75.70844578,7,12.63381502,0.287924378,78.47898434,Reduce_Power,400.1,761.6,residential
32,1317,8,Pico,27.98699746,20,QPSK,17.92222112,-63.63059867,34.84851075,947.7626493,27.19664711,30.0760809,0.069562022,19.83478814,62.27973098,28.88520922,87.66857504,93.6934665,0,14.57244986,0.768729618,79.03134487,Reduce_Power,581.3,538.7,downtown
7,1735,6,Macro,46.28822252,20,256-QAM,16.76007949,-78.70171003,36.6990593,81.29931726,2.215297035,25.11767697,0.041210566,19.91906137,59.47424291,49.3842015,90.83098449,117.6985499,7,16.01568654,0.903829014,99.44994111,Maintain_Power,778.9,524.5,residential
22,1368,7,Macro,94.00804554,80,16-QAM,30.63938733,-99.92213826,34.02517368,778.6551296,22.88467759,17.36409392,0.00982104,-0.133639167,61.05439419,479.1186685,74.41833131,13.19141404,7,26.20785722,0.717757703,81.74456583,Reduce_Power,564.6,342.8,residential
28,1383,5,Femto,37.05156838,80,64-QAM,20.47122987,-63.26175293,31.82565074,391.5620158,12.30334673,6.074880446,0.038200892,13.09002628,66.65585177,107.32684,91.31886483,22.99535054,1,18.60706242,0.1946523,74.28473153,Maintain_Power,657.2,564.6,residential
2,1061,9,Femto,28.96051943,20,QPSK,22.15252397,-56.05069277,41.25575663,831.3236292,20.15048801,44.27277339,0.099235788,24.95453273,92.44334696,106.2560777,74.51791912,97.79527746,2,20.44610134,0.791773599,89.70816127,Maintain_Power,550.1,224.5,residential
42,1805,5,Femto,57.71954317,20,64-QAM,31.27364824,-83.23568119,34.56981381,499.9588174,14.46229419,7.715617609,0.055503468,25.15505927,88.19800872,429.4226426,80.21254202,63.47303941,5,28.76596612,0.988951144,77.30545084,Reduce_Power,100.6,629.8,residential
45,1504,5,Femto,88.64698385,40,QPSK,39.15396106,-64.10062194,42.53829559,822.2967905,19.33074137,15.10934074,0.034139101,5.38830586,71.77139317,377.6144908,94.94040624,89.4746439,7,38.12749109,0.685155134,88.10158546,Maintain_Power,418.7,461.3,downtown
6,1238,3,Femto,29.82710103,20,16-QAM,14.85625941,-96.89761928,33.65084871,472.1798845,14.03173776,37.27952507,0.074381478,2.995764083,59.40446057,339.5286072,88.23352429,49.91947287,4,10.28507949,0.243886207,94.63838445,Reduce_Power,746.9,160.2,factory
28,1194,1,Femto,51.02068776,200,QPSK,11.88028805,-64.52525643,12.15378576,407.8409134,33.5566976,35.5334205,0.068632579,16.15870026,52.43535223,213.7589962,99.01496502,100.6625504,8,9.540842902,0.005547609,75.20978159,Reduce_Power,657.2,564.6,residential
28,1677,2,Macro,92.38288743,40,QPSK,15.84537796,-96.58457396,18.92504329,964.0714136,50.9415698,34.36962495,0.057879991,21.13977409,80.9270869,20.43261407,77.56893562,50.54023787,3,13.87626446,0.385406149,83.54902101,Maintain_Power,657.2,564.6,residential
44,1962,8,Micro,32.9798218,40,16-QAM,32.04882055,-70.64068321,19.86598996,375.1695132,18.88501474,37.34364278,0.063743261,-8.581245131,85.33761162,414.1371983,97.62225648,113.6025308,3,31.19398178,0.470250093,81.4884701,Maintain_Power,410.0,500.4,downtown
